Date,Close,AClose,Volume
1929-12-23,20.82,20.82,0
1929-12-30,21.23,21.23,0
1930-01-06,21.549999,21.549999,0
1930-01-13,21.309999,21.309999,0
1930-01-20,22.040001,22.040001,0
1930-01-27,22.790001,22.790001,0
1930-02-03,22.969999,22.969999,0
1930-02-10,23.35,23.35,0
1930-02-17,22.92,22.92,0
1930-02-24,23.280001,23.280001,0
1930-03-03,23.59,23.59,0
1930-03-10,23.450001,23.450001,0
1930-03-17,24.290001,24.290001,0
1930-03-24,24.85,24.85,0
1930-03-31,25.540001,25.540001,0
1930-04-07,25.84,25.84,0
1930-04-14,25.75,25.75,0
1930-04-21,25.32,25.32,0
1930-04-28,23.57,23.57,0
1930-05-05,23.690001,23.690001,0
1930-05-12,24.280001,24.280001,0
1930-05-19,24.030001,24.030001,0
1930-05-26,24.49,24.49,0
1930-06-02,23.52,23.52,0
1930-06-09,22.26,22.26,0
1930-06-16,20.25,20.25,0
1930-06-23,19.809999,19.809999,0
1930-06-30,20.25,20.25,0
1930-07-07,20.549999,20.549999,0
1930-07-14,21.77,21.77,0
1930-07-21,21.5,21.5,0
1930-07-28,21.110001,21.110001,0
1930-08-04,20.27,20.27,0
1930-08-11,20.700001,20.700001,0
1930-08-18,20.790001,20.790001,0
1930-08-25,21.370001,21.370001,0
1930-09-01,21.34,21.34,0
1930-09-08,21.5,21.5,0
1930-09-15,20.68,20.68,0
1930-09-22,19.43,19.43,0
1930-09-29,19.42,19.42,0
1930-10-06,18.110001,18.110001,0
1930-10-13,17.16,17.16,0
1930-10-20,17.74,17.74,0
1930-10-27,16.940001,16.940001,0
1930-11-03,16.09,16.09,0
1930-11-10,16.889999,16.889999,0
1930-11-17,17.200001,17.200001,0
1930-11-24,16.379999,16.379999,0
1930-12-01,16.43,16.43,0
1930-12-08,15.43,15.43,0
1930-12-15,15.39,15.39,0
1930-12-22,14.85,14.85,0
1930-12-29,15.85,15.85,0
1931-01-05,16.07,16.07,0
1931-01-12,15.65,15.65,0
1931-01-19,16.42,16.42,0
1931-01-26,16.190001,16.190001,0
1931-02-02,16.27,16.27,0
1931-02-09,17.18,17.18,0
1931-02-16,17.709999,17.709999,0
1931-02-23,18.030001,18.030001,0
1931-03-02,17.32,17.32,0
1931-03-09,17.32,17.32,0
1931-03-16,18.059999,18.059999,0
1931-03-23,17.209999,17.209999,0
1931-03-30,16.450001,16.450001,0
1931-04-06,16.459999,16.459999,0
1931-04-13,15.73,15.73,0
1931-04-20,15.29,15.29,0
1931-04-27,14.65,14.65,0
1931-05-04,15.44,15.44,0
1931-05-11,14.44,14.44,0
1931-05-18,13.94,13.94,0
1931-05-25,13.02,13.02,0
1931-06-01,13.4,13.4,0
1931-06-08,13.75,13.75,0
1931-06-15,13.22,13.22,0
1931-06-22,15.35,15.35,0
1931-06-29,15.26,15.26,0
1931-07-06,14.63,14.63,0
1931-07-13,14.27,14.27,0
1931-07-20,13.97,13.97,0
1931-07-27,13.73,13.73,0
1931-08-03,13.61,13.61,0
1931-08-10,14.29,14.29,0
1931-08-17,13.86,13.86,0
1931-08-24,13.99,13.99,0
1931-08-31,13.29,13.29,0
1931-09-07,12.69,12.69,0
1931-09-14,11.46,11.46,0
1931-09-21,10.92,10.92,0
1931-09-28,9.7,9.7,0
1931-10-05,10.55,10.55,0
1931-10-12,10.36,10.36,0
1931-10-19,10.84,10.84,0
1931-10-26,10.43,10.43,0
1931-11-02,11.11,11.11,0
1931-11-09,10.72,10.72,0
1931-11-16,9.85,9.85,0
1931-11-23,9.31,9.31,0
1931-11-30,9.02,9.02,0
1931-12-07,8.31,8.31,0
1931-12-14,8.36,8.36,0
1931-12-21,7.96,7.96,0
1931-12-28,8.12,8.12,0
1932-01-04,8.57,8.57,0
1932-01-11,8.92,8.92,0
1932-01-18,8.21,8.21,0
1932-01-25,7.94,7.94,0
1932-02-01,7.78,7.78,0
1932-02-08,8.12,8.12,0
1932-02-15,8.72,8.72,0
1932-02-22,8.34,8.34,0
1932-02-29,8.72,8.72,0
1932-03-07,8.52,8.52,0
1932-03-14,8.02,8.02,0
1932-03-21,7.86,7.86,0
1932-03-28,7.18,7.18,0
1932-04-04,6.26,6.26,0
1932-04-11,6.42,6.42,0
1932-04-18,5.96,5.96,0
1932-04-25,5.83,5.83,0
1932-05-02,6.09,6.09,0
1932-05-09,5.6,5.6,0
1932-05-16,5.48,5.48,0
1932-05-23,4.83,4.83,0
1932-05-30,4.89,4.89,0
1932-06-06,4.92,4.92,0
1932-06-13,4.83,4.83,0
1932-06-20,4.6,4.6,0
1932-06-27,4.6,4.6,0
1932-07-04,4.41,4.41,0
1932-07-11,4.93,4.93,0
1932-07-18,5.2,5.2,0
1932-07-25,6.03,6.03,0
1932-08-01,6.8,6.8,0
1932-08-08,7,7,0
1932-08-15,7.53,7.53,0
1932-08-22,8.39,8.39,0
1932-08-29,8.84,8.84,0
1932-09-05,8.75,8.75,0
1932-09-12,7.57,7.57,0
1932-09-19,8.4,8.4,0
1932-09-26,8.08,8.08,0
1932-10-03,7.02,7.02,0
1932-10-10,7.13,7.13,0
1932-10-17,6.82,6.82,0
1932-10-24,7.09,7.09,0
1932-10-31,6.88,6.88,0
1932-11-07,7.68,7.68,0
1932-11-14,7.13,7.13,0
1932-11-21,6.78,6.78,0
1932-11-28,6.47,6.47,0
1932-12-05,7.08,7.08,0
1932-12-12,7,7,0
1932-12-19,6.57,6.57,0
1932-12-26,6.92,6.92,0
1933-01-02,7.23,7.23,0
1933-01-09,7.25,7.25,0
1933-01-16,7.06,7.06,0
1933-01-23,7.04,7.04,0
1933-01-30,6.53,6.53,0
1933-02-06,6.66,6.66,0
1933-02-13,6.23,6.23,0
1933-02-20,5.9,5.9,0
1933-02-27,5.84,5.84,0
1933-03-06,null,null,null
1933-03-13,6.63,6.63,0
1933-03-20,6.25,6.25,0
1933-03-27,5.85,5.85,0
1933-04-03,6.12,6.12,0
1933-04-10,6.67,6.67,0
1933-04-17,7.44,7.44,0
1933-04-24,7.83,7.83,0
1933-05-01,8.74,8.74,0
1933-05-08,9.03,9.03,0
1933-05-15,8.82,8.82,0
1933-05-22,9.34,9.34,0
1933-05-29,10.13,10.13,0
1933-06-05,10.41,10.41,0
1933-06-12,9.81,9.81,0
1933-06-19,10.56,10.56,0
1933-06-26,10.91,10.91,0
1933-07-03,11.96,11.96,0
1933-07-10,11.85,11.85,0
1933-07-17,9.65,9.65,0
1933-07-24,10.43,10.43,0
1933-07-31,10.13,10.13,0
1933-08-07,10.59,10.59,0
1933-08-14,10.58,10.58,0
1933-08-21,11.28,11.28,0
1933-08-28,11.23,11.23,0
1933-09-04,10.66,10.66,0
1933-09-11,10.82,10.82,0
1933-09-18,10.26,10.26,0
1933-09-25,9.72,9.72,0
1933-10-02,10.05,10.05,0
1933-10-09,9.85,9.85,0
1933-10-16,8.86,8.86,0
1933-10-23,9.54,9.54,0
1933-10-30,9.54,9.54,0
1933-11-06,9.72,9.72,0
1933-11-13,9.92,9.92,0
1933-11-20,10.01,10.01,0
1933-11-27,9.91,9.91,0
1933-12-04,10.1,10.1,0
1933-12-11,10.07,10.07,0
1933-12-18,9.86,9.86,0
1933-12-25,9.97,9.97,0
1934-01-01,9.81,9.81,0
1934-01-08,10.07,10.07,0
1934-01-15,10.93,10.93,0
1934-01-22,11.02,11.02,0
1934-01-29,11.45,11.45,0
1934-02-05,11.18,11.18,0
1934-02-12,11.54,11.54,0
1934-02-19,11.13,11.13,0
1934-02-26,11.07,11.07,0
1934-03-05,10.73,10.73,0
1934-03-12,10.82,10.82,0
1934-03-19,10.53,10.53,0
1934-03-26,10.62,10.62,0
1934-04-02,10.95,10.95,0
1934-04-09,10.95,10.95,0
1934-04-16,11.16,11.16,0
1934-04-23,10.8,10.8,0
1934-04-30,10.32,10.32,0
1934-05-07,9.55,9.55,0
1934-05-14,9.85,9.85,0
1934-05-21,9.7,9.7,0
1934-05-28,9.38,9.38,0
1934-06-04,10.17,10.17,0
1934-06-11,10.23,10.23,0
1934-06-18,9.76,9.76,0
1934-06-25,9.81,9.81,0
1934-07-02,9.91,9.91,0
1934-07-09,9.93,9.93,0
1934-07-16,9.47,9.47,0
1934-07-23,8.6,8.6,0
1934-07-30,8.9,8.9,0
1934-08-06,8.93,8.93,0
1934-08-13,9.06,9.06,0
1934-08-20,9.52,9.52,0
1934-08-27,9.15,9.15,0
1934-09-03,8.92,8.92,0
1934-09-10,8.47,8.47,0
1934-09-17,8.95,8.95,0
1934-09-24,9.08,9.08,0
1934-10-01,9,9,0
1934-10-08,9.19,9.19,0
1934-10-15,9.03,9.03,0
1934-10-22,8.8,8.8,0
1934-10-29,8.87,8.87,0
1934-11-05,9.3,9.3,0
1934-11-12,9.18,9.18,0
1934-11-19,9.27,9.27,0
1934-11-26,9.54,9.54,0
1934-12-03,9.46,9.46,0
1934-12-10,9.11,9.11,0
1934-12-17,9.04,9.04,0
1934-12-24,9.41,9.41,0
1934-12-31,9.51,9.51,0
1935-01-07,9.25,9.25,0
1935-01-14,9.18,9.18,0
1935-01-21,9.23,9.23,0
1935-01-28,9.05,9.05,0
1935-02-04,9.03,9.03,0
1935-02-11,9.06,9.06,0
1935-02-18,9.03,9.03,0
1935-02-25,8.79,8.79,0
1935-03-04,8.54,8.54,0
1935-03-11,8.23,8.23,0
1935-03-18,8.55,8.55,0
1935-03-25,8.45,8.45,0
1935-04-01,8.78,8.78,0
1935-04-08,8.95,8.95,0
1935-04-15,9.14,9.14,0
1935-04-22,9.4,9.4,0
1935-04-29,9.42,9.42,0
1935-05-06,9.75,9.75,0
1935-05-13,10.01,10.01,0
1935-05-20,10.02,10.02,0
1935-05-27,9.58,9.58,0
1935-06-03,9.9,9.9,0
1935-06-10,10.22,10.22,0
1935-06-17,10.38,10.38,0
1935-06-24,10.24,10.24,0
1935-07-01,10.47,10.47,0
1935-07-08,10.62,10.62,0
1935-07-15,10.58,10.58,0
1935-07-22,10.79,10.79,0
1935-07-29,10.95,10.95,0
1935-08-05,11.49,11.49,0
1935-08-12,10.62,10.62,0
1935-08-19,11.56,11.56,0
1935-08-26,11.24,11.24,0
1935-09-02,11.65,11.65,0
1935-09-09,11.8,11.8,0
1935-09-16,11.26,11.26,0
1935-09-23,11.56,11.56,0
1935-09-30,11.36,11.36,0
1935-10-07,11.75,11.75,0
1935-10-14,11.81,11.81,0
1935-10-21,12.43,12.43,0
1935-10-28,12.61,12.61,0
1935-11-04,12.92,12.92,0
1935-11-11,13.25,13.25,0
1935-11-18,13.14,13.14,0
1935-11-25,12.94,12.94,0
1935-12-02,13.15,13.15,0
1935-12-09,12.84,12.84,0
1935-12-16,12.88,12.88,0
1935-12-23,13.11,13.11,0
1935-12-30,13.55,13.55,0
1936-01-06,13.78,13.78,0
1936-01-13,13.75,13.75,0
1936-01-20,13.85,13.85,0
1936-01-27,14.31,14.31,0
1936-02-03,14.32,14.32,0
1936-02-10,14.66,14.66,0
1936-02-17,14.83,14.83,0
1936-02-24,14.6,14.6,0
1936-03-02,15.1,15.1,0
1936-03-09,14.24,14.24,0
1936-03-16,15.04,15.04,0
1936-03-23,14.82,14.82,0
1936-03-30,15.27,15.27,0
1936-04-06,15.39,15.39,0
1936-04-13,15.1,15.1,0
1936-04-20,14.44,14.44,0
1936-04-27,13.87,13.87,0
1936-05-04,13.9,13.9,0
1936-05-11,14.29,14.29,0
1936-05-18,14.09,14.09,0
1936-05-25,14.4,14.4,0
1936-06-01,14.12,14.12,0
1936-06-08,14.59,14.59,0
1936-06-15,14.83,14.83,0
1936-06-22,14.95,14.95,0
1936-06-29,15.02,15.02,0
1936-07-06,15.35,15.35,0
1936-07-13,15.66,15.66,0
1936-07-20,15.83,15.83,0
1936-07-27,15.85,15.85,0
1936-08-03,16.08,16.08,0
1936-08-10,15.87,15.87,0
1936-08-17,15.32,15.32,0
1936-08-24,15.92,15.92,0
1936-08-31,16.02,16.02,0
1936-09-07,16.110001,16.110001,0
1936-09-14,16.030001,16.030001,0
1936-09-21,15.88,15.88,0
1936-09-28,16.35,16.35,0
1936-10-05,16.870001,16.870001,0
1936-10-12,17.040001,17.040001,0
1936-10-19,17.09,17.09,0
1936-10-26,17.23,17.23,0
1936-11-02,17.43,17.43,0
1936-11-09,17.24,17.24,0
1936-11-16,17.129999,17.129999,0
1936-11-23,17.34,17.34,0
1936-11-30,17.01,17.01,0
1936-12-07,17.139999,17.139999,0
1936-12-14,17,17,0
1936-12-21,17.059999,17.059999,0
1936-12-28,17.18,17.18,0
1937-01-04,17.48,17.48,0
1937-01-11,17.74,17.74,0
1937-01-18,17.870001,17.870001,0
1937-01-25,17.77,17.77,0
1937-02-01,17.860001,17.860001,0
1937-02-08,18.32,18.32,0
1937-02-15,18.370001,18.370001,0
1937-02-22,18.059999,18.059999,0
1937-03-01,18.620001,18.620001,0
1937-03-08,18.360001,18.360001,0
1937-03-15,17.719999,17.719999,0
1937-03-22,17.68,17.68,0
1937-03-29,17.49,17.49,0
1937-04-05,17.030001,17.030001,0
1937-04-12,17.16,17.16,0
1937-04-19,16.85,16.85,0
1937-04-26,16.43,16.43,0
1937-05-03,16.65,16.65,0
1937-05-10,15.81,15.81,0
1937-05-17,16.27,16.27,0
1937-05-24,16.26,16.26,0
1937-05-31,16.280001,16.280001,0
1937-06-07,15.73,15.73,0
1937-06-14,15.51,15.51,0
1937-06-21,15.52,15.52,0
1937-06-28,15.7,15.7,0
1937-07-05,16.32,16.32,0
1937-07-12,16.42,16.42,0
1937-07-19,16.940001,16.940001,0
1937-07-26,16.77,16.77,0
1937-08-02,16.85,16.85,0
1937-08-09,17.27,17.27,0
1937-08-16,16.49,16.49,0
1937-08-23,15.88,15.88,0
1937-08-30,15.46,15.46,0
1937-09-06,14.19,14.19,0
1937-09-13,14.57,14.57,0
1937-09-20,13.2,13.2,0
1937-09-27,13.72,13.72,0
1937-10-04,12.75,12.75,0
1937-10-11,11.84,11.84,0
1937-10-18,11.84,11.84,0
1937-10-25,12.35,12.35,0
1937-11-01,11.46,11.46,0
1937-11-08,11.91,11.91,0
1937-11-15,10.51,10.51,0
1937-11-22,10.67,10.67,0
1937-11-29,11.34,11.34,0
1937-12-06,11.1,11.1,0
1937-12-13,11,11,0
1937-12-20,11.06,11.06,0
1937-12-27,10.55,10.55,0
1938-01-03,11.32,11.32,0
1938-01-10,11.7,11.7,0
1938-01-17,11.44,11.44,0
1938-01-24,10.55,10.55,0
1938-01-31,10.54,10.54,0
1938-02-07,10.93,10.93,0
1938-02-14,11.02,11.02,0
1938-02-21,11.57,11.57,0
1938-02-28,11.13,11.13,0
1938-03-07,10.58,10.58,0
1938-03-14,10.19,10.19,0
1938-03-21,9.35,9.35,0
1938-03-28,8.91,8.91,0
1938-04-04,9.62,9.62,0
1938-04-11,10.2,10.2,0
1938-04-18,10.45,10.45,0
1938-04-25,9.78,9.78,0
1938-05-02,10.43,10.43,0
1938-05-09,10.26,10.26,0
1938-05-16,9.96,9.96,0
1938-05-23,9.28,9.28,0
1938-05-30,9.42,9.42,0
1938-06-06,9.8,9.8,0
1938-06-13,9.67,9.67,0
1938-06-20,11.15,11.15,0
1938-06-27,11.91,11.91,0
1938-07-04,11.89,11.89,0
1938-07-11,12,12,0
1938-07-18,12.55,12.55,0
1938-07-25,12.33,12.33,0
1938-08-01,12.66,12.66,0
1938-08-08,11.92,11.92,0
1938-08-15,12.31,12.31,0
1938-08-22,12.5,12.5,0
1938-08-29,12.26,12.26,0
1938-09-05,12.02,12.02,0
1938-09-12,11.43,11.43,0
1938-09-19,11.36,11.36,0
1938-09-26,12.24,12.24,0
1938-10-03,12.85,12.85,0
1938-10-10,13.15,13.15,0
1938-10-17,13.25,13.25,0
1938-10-24,13.14,13.14,0
1938-10-31,13.17,13.17,0
1938-11-07,13.7,13.7,0
1938-11-14,12.84,12.84,0
1938-11-21,12.82,12.82,0
1938-11-28,12.48,12.48,0
1938-12-05,12.32,12.32,0
1938-12-12,12.9,12.9,0
1938-12-19,12.81,12.81,0
1938-12-26,13.14,13.14,0
1939-01-02,13.07,13.07,0
1939-01-09,12.33,12.33,0
1939-01-16,12.75,12.75,0
1939-01-23,11.86,11.86,0
1939-01-30,12.3,12.3,0
1939-02-06,12.33,12.33,0
1939-02-13,12.4,12.4,0
1939-02-20,12.54,12.54,0
1939-02-27,12.86,12.86,0
1939-03-06,13.1,13.1,0
1939-03-13,12.21,12.21,0
1939-03-20,12.07,12.07,0
1939-03-27,10.98,10.98,0
1939-04-03,10.66,10.66,0
1939-04-10,10.63,10.63,0
1939-04-17,10.96,10.96,0
1939-04-24,10.93,10.93,0
1939-05-01,11.21,11.21,0
1939-05-08,11.21,11.21,0
1939-05-15,10.99,10.99,0
1939-05-22,11.49,11.49,0
1939-05-29,11.48,11.48,0
1939-06-05,11.8,11.8,0
1939-06-12,11.28,11.28,0
1939-06-19,11.5,11.5,0
1939-06-26,10.86,10.86,0
1939-07-03,11.13,11.13,0
1939-07-10,11.55,11.55,0
1939-07-17,12.09,12.09,0
1939-07-24,12.14,12.14,0
1939-07-31,11.9,11.9,0
1939-08-07,11.56,11.56,0
1939-08-14,11.33,11.33,0
1939-08-21,11.09,11.09,0
1939-08-28,11.3,11.3,0
1939-09-04,12.69,12.69,0
1939-09-11,13.07,13.07,0
1939-09-18,12.92,12.92,0
1939-09-25,12.79,12.79,0
1939-10-02,12.8,12.8,0
1939-10-09,12.74,12.74,0
1939-10-16,12.94,12.94,0
1939-10-23,13.02,13.02,0
1939-10-30,12.95,12.95,0
1939-11-06,12.64,12.64,0
1939-11-13,12.75,12.75,0
1939-11-20,12.49,12.49,0
1939-11-27,12.29,12.29,0
1939-12-04,12.36,12.36,0
1939-12-11,12.4,12.4,0
1939-12-18,12.44,12.44,0
1939-12-25,12.46,12.46,0
1940-01-01,12.66,12.66,0
1940-01-08,12.13,12.13,0
1940-01-15,12.15,12.15,0
1940-01-22,12.15,12.15,0
1940-01-29,12.06,12.06,0
1940-02-05,12.37,12.37,0
1940-02-12,12.29,12.29,0
1940-02-19,12.23,12.23,0
1940-02-26,12.06,12.06,0
1940-03-04,12.2,12.2,0
1940-03-11,12.07,12.07,0
1940-03-18,12.14,12.14,0
1940-03-25,12.18,12.18,0
1940-04-01,12.48,12.48,0
1940-04-08,12.32,12.32,0
1940-04-15,12.04,12.04,0
1940-04-22,12.08,12.08,0
1940-04-29,12.12,12.12,0
1940-05-06,11.76,11.76,0
1940-05-13,9.95,9.95,0
1940-05-20,9.16,9.16,0
1940-05-27,9.27,9.27,0
1940-06-03,9.34,9.34,0
1940-06-10,9.94,9.94,0
1940-06-17,9.91,9.91,0
1940-06-24,9.98,9.98,0
1940-07-01,9.94,9.94,0
1940-07-08,9.95,9.95,0
1940-07-15,9.97,9.97,0
1940-07-22,9.97,9.97,0
1940-07-29,10.25,10.25,0
1940-08-05,10.27,10.27,0
1940-08-12,9.84,9.84,0
1940-08-19,10.19,10.19,0
1940-08-26,10.5,10.5,0
1940-09-02,10.85,10.85,0
1940-09-09,10.31,10.31,0
1940-09-16,10.59,10.59,0
1940-09-23,10.58,10.58,0
1940-09-30,10.78,10.78,0
1940-10-07,10.58,10.58,0
1940-10-14,10.72,10.72,0
1940-10-21,10.73,10.73,0
1940-10-28,11.08,11.08,0
1940-11-04,11.23,11.23,0
1940-11-11,11.17,11.17,0
1940-11-18,10.79,10.79,0
1940-11-25,10.57,10.57,0
1940-12-02,10.53,10.53,0
1940-12-09,10.69,10.69,0
1940-12-16,10.41,10.41,0
1940-12-23,10.44,10.44,0
1940-12-30,10.72,10.72,0
1941-01-06,10.86,10.86,0
1941-01-13,10.52,10.52,0
1941-01-20,10.45,10.45,0
1941-01-27,10.07,10.07,0
1941-02-03,10.16,10.16,0
1941-02-10,9.53,9.53,0
1941-02-17,9.76,9.76,0
1941-02-24,9.92,9.92,0
1941-03-03,9.9,9.9,0
1941-03-10,9.98,9.98,0
1941-03-17,9.93,9.93,0
1941-03-24,9.94,9.94,0
1941-03-31,10.14,10.14,0
1941-04-07,9.69,9.69,0
1941-04-14,9.4,9.4,0
1941-04-21,9.4,9.4,0
1941-04-28,9.33,9.33,0
1941-05-05,9.45,9.45,0
1941-05-12,9.35,9.35,0
1941-05-19,9.44,9.44,0
1941-05-26,9.38,9.38,0
1941-06-02,9.49,9.49,0
1941-06-09,9.85,9.85,0
1941-06-16,9.76,9.76,0
1941-06-23,9.89,9.89,0
1941-06-30,9.91,9.91,0
1941-07-07,10.28,10.28,0
1941-07-14,10.25,10.25,0
1941-07-21,10.34,10.34,0
1941-07-28,10.34,10.34,0
1941-08-04,10.23,10.23,0
1941-08-11,10.03,10.03,0
1941-08-18,10.15,10.15,0
1941-08-25,10.28,10.28,0
1941-09-01,10.21,10.21,0
1941-09-08,10.23,10.23,0
1941-09-15,10.29,10.29,0
1941-09-22,10.09,10.09,0
1941-09-29,10.13,10.13,0
1941-10-06,9.84,9.84,0
1941-10-13,9.62,9.62,0
1941-10-20,9.82,9.82,0
1941-10-27,9.5,9.5,0
1941-11-03,9.55,9.55,0
1941-11-10,9.3,9.3,0
1941-11-17,9.38,9.38,0
1941-11-24,9.12,9.12,0
1941-12-01,9.32,9.32,0
1941-12-08,8.73,8.73,0
1941-12-15,8.49,8.49,0
1941-12-22,8.42,8.42,0
1941-12-29,8.89,8.89,0
1942-01-05,8.85,8.85,0
1942-01-12,8.96,8.96,0
1942-01-19,8.84,8.84,0
1942-01-26,8.85,8.85,0
1942-02-02,8.85,8.85,0
1942-02-09,8.62,8.62,0
1942-02-16,8.47,8.47,0
1942-02-23,8.59,8.59,0
1942-03-02,8.16,8.16,0
1942-03-09,8.03,8.03,0
1942-03-16,8.11,8.11,0
1942-03-23,8.05,8.05,0
1942-03-30,8.11,8.11,0
1942-04-06,7.98,7.98,0
1942-04-13,7.7,7.7,0
1942-04-20,7.55,7.55,0
1942-04-27,7.71,7.71,0
1942-05-04,7.89,7.89,0
1942-05-11,7.88,7.88,0
1942-05-18,8.01,8.01,0
1942-05-25,8.15,8.15,0
1942-06-01,8.37,8.37,0
1942-06-08,8.32,8.32,0
1942-06-15,8.4,8.4,0
1942-06-22,8.23,8.23,0
1942-06-29,8.44,8.44,0
1942-07-06,8.8,8.8,0
1942-07-13,8.72,8.72,0
1942-07-20,8.63,8.63,0
1942-07-27,8.56,8.56,0
1942-08-03,8.49,8.49,0
1942-08-10,8.58,8.58,0
1942-08-17,8.71,8.71,0
1942-08-24,8.61,8.61,0
1942-08-31,8.61,8.61,0
1942-09-07,8.54,8.54,0
1942-09-14,8.66,8.66,0
1942-09-21,8.9,8.9,0
1942-09-28,9.05,9.05,0
1942-10-05,9.34,9.34,0
1942-10-12,9.35,9.35,0
1942-10-19,9.43,9.43,0
1942-10-26,9.36,9.36,0
1942-11-02,9.58,9.58,0
1942-11-09,9.57,9.57,0
1942-11-16,9.48,9.48,0
1942-11-23,9.34,9.34,0
1942-11-30,9.34,9.34,0
1942-12-07,9.37,9.37,0
1942-12-14,9.68,9.68,0
1942-12-21,9.74,9.74,0
1942-12-28,9.77,9.77,0
1943-01-04,9.92,9.92,0
1943-01-11,10.09,10.09,0
1943-01-18,10.17,10.17,0
1943-01-25,10.44,10.44,0
1943-02-01,10.51,10.51,0
1943-02-08,10.67,10.67,0
1943-02-15,10.64,10.64,0
1943-02-22,10.97,10.97,0
1943-03-01,11.05,11.05,0
1943-03-08,11.05,11.05,0
1943-03-15,10.88,10.88,0
1943-03-22,11.3,11.3,0
1943-03-29,11.56,11.56,0
1943-04-05,11.14,11.14,0
1943-04-12,11.33,11.33,0
1943-04-19,11.48,11.48,0
1943-04-26,11.59,11.59,0
1943-05-03,11.81,11.81,0
1943-05-10,11.7,11.7,0
1943-05-17,11.9,11.9,0
1943-05-24,12.05,12.05,0
1943-05-31,12.18,12.18,0
1943-06-07,12.08,12.08,0
1943-06-14,11.96,11.96,0
1943-06-21,12.21,12.21,0
1943-06-28,12.35,12.35,0
1943-07-05,12.41,12.41,0
1943-07-12,12.54,12.54,0
