Date,Close,AClose,Volume
1972-10-02,128.130005,128.130005,0
1972-10-09,127.190002,127.190002,0
1972-10-16,128,128,0
1972-10-23,129.529999,129.529999,0
1972-10-30,133.339996,133.339996,0
1972-11-06,133.119995,133.119995,0
1972-11-13,132.330002,132.330002,0
1972-11-20,133.020004,133.020004,0
1972-11-27,133.940002,133.940002,0
1972-12-04,135.149994,135.149994,0
1972-12-11,133.529999,133.529999,0
1972-12-18,131.279999,131.279999,0
1972-12-25,133.729996,133.729996,0
1973-01-01,135.910004,135.910004,0
1973-01-08,136.009995,136.009995,0
1973-01-15,133.869995,133.869995,0
1973-01-22,129.759995,129.759995,0
1973-01-29,126.480003,126.480003,0
1973-02-05,125.860001,125.860001,0
1973-02-12,124.550003,124.550003,0
1973-02-19,122.339996,122.339996,0
1973-02-26,120.110001,120.110001,0
1973-03-05,121.989998,121.989998,0
1973-03-12,121.220001,121.220001,0
1973-03-19,115.470001,115.470001,0
1973-03-26,117.459999,117.459999,0
1973-04-02,113.269997,113.269997,0
1973-04-09,115.220001,115.220001,0
1973-04-16,114.150002,114.150002,0
1973-04-23,108.400002,108.400002,0
1973-04-30,110.889999,110.889999,0
1973-05-07,109.099998,109.099998,0
1973-05-14,102.889999,102.889999,0
1973-05-21,105.169998,105.169998,0
1973-05-28,102.300003,102.300003,0
1973-06-04,103.720001,103.720001,0
1973-06-11,102.260002,102.260002,0
1973-06-18,100.989998,100.989998,0
1973-06-25,100.980003,100.980003,0
1973-07-02,99.480003,99.480003,0
1973-07-09,103.029999,103.029999,0
1973-07-16,107.68,107.68,0
1973-07-23,109.360001,109.360001,0
1973-07-30,106.82,106.82,0
1973-08-06,105.32,105.32,0
1973-08-13,103.709999,103.709999,0
1973-08-20,102.400002,102.400002,0
1973-08-27,104.870003,104.870003,0
1973-09-03,107.019997,107.019997,0
1973-09-10,106.07,106.07,0
1973-09-17,109.459999,109.459999,0
1973-09-24,111.199997,111.199997,0
1973-10-01,112.559998,112.559998,0
1973-10-08,114.099998,114.099998,0
1973-10-15,113.25,113.25,0
1973-10-22,112.790001,112.790001,0
1973-10-29,108.93,108.93,0
1973-11-05,105.769997,105.769997,0
1973-11-12,101.379997,101.379997,0
1973-11-19,97.300003,97.300003,0
1973-11-26,93.510002,93.510002,0
1973-12-03,92.32,92.32,0
1973-12-10,89.629997,89.629997,0
1973-12-17,89.519997,89.519997,0
1973-12-24,91.68,91.68,0
1973-12-31,94.099998,94.099998,0
1974-01-07,92.230003,92.230003,0
1974-01-14,95.32,95.32,0
1974-01-21,95.400002,95.400002,0
1974-01-28,94.150002,94.150002,0
1974-02-04,92.199997,92.199997,0
1974-02-11,90.980003,90.980003,0
1974-02-18,92.93,92.93,0
1974-02-25,94.050003,94.050003,0
1974-03-04,95.169998,95.169998,0
1974-03-11,96.529999,96.529999,0
1974-03-18,95.449997,95.449997,0
1974-03-25,92.269997,92.269997,0
1974-04-01,90.699997,90.699997,0
1974-04-08,89.790001,89.790001,0
1974-04-15,90.309998,90.309998,0
1974-04-22,86.239998,86.239998,0
1974-04-29,87.470001,87.470001,0
1974-05-06,84.300003,84.300003,0
1974-05-13,81.93,81.93,0
1974-05-20,81.449997,81.449997,0
1974-05-27,80.199997,80.199997,0
1974-06-03,83.709999,83.709999,0
1974-06-10,82.760002,82.760002,0
1974-06-17,79.110001,79.110001,0
1974-06-24,75.959999,75.959999,0
1974-07-01,73.57,73.57,0
1974-07-08,71.68,71.68,0
1974-07-15,73.400002,73.400002,0
1974-07-22,72.830002,72.830002,0
1974-07-29,69.400002,69.400002,0
1974-08-05,70.690002,70.690002,0
1974-08-12,65.860001,65.860001,0
1974-08-19,62.57,62.57,0
1974-08-26,62.369999,62.369999,0
1974-09-02,60.700001,60.700001,0
1974-09-09,56.66,56.66,0
1974-09-16,59.900002,59.900002,0
1974-09-23,57.119999,57.119999,0
1974-09-30,55.16,55.16,0
1974-10-07,60.419998,60.419998,0
1974-10-14,62.75,62.75,0
1974-10-21,62.880001,62.880001,0
1974-10-28,65.059998,65.059998,0
1974-11-04,66.510002,66.510002,0
1974-11-11,64.410004,64.410004,0
1974-11-18,62.07,62.07,0
1974-11-25,62.950001,62.950001,0
1974-12-02,58.209999,58.209999,0
1974-12-09,59.220001,59.220001,0
1974-12-16,58.669998,58.669998,0
1974-12-23,58.740002,58.740002,0
1974-12-30,61.23,61.23,0
1975-01-06,63.689999,63.689999,0
1975-01-13,64.400002,64.400002,0
1975-01-20,65.379997,65.379997,0
1975-01-27,69.779999,69.779999,0
1975-02-03,71.120003,71.120003,0
1975-02-10,73.260002,73.260002,0
1975-02-17,73.790001,73.790001,0
1975-02-24,73,73,0
1975-03-03,74.400002,74.400002,0
1975-03-10,76.07,76.07,0
1975-03-17,75.919998,75.919998,0
1975-03-24,76.18,76.18,0
1975-03-31,74.730003,74.730003,0
1975-04-07,76.309998,76.309998,0
1975-04-14,78.080002,78.080002,0
1975-04-21,78.639999,78.639999,0
1975-04-28,80.25,80.25,0
1975-05-05,82.82,82.82,0
1975-05-12,82.440002,82.440002,0
1975-05-19,82.620003,82.620003,0
1975-05-26,83.099998,83.099998,0
1975-06-02,84.769997,84.769997,0
1975-06-09,83.43,83.43,0
1975-06-16,85.239998,85.239998,0
1975-06-23,86.5,86.5,0
1975-06-30,86.199997,86.199997,0
1975-07-07,87.199997,87.199997,0
1975-07-14,87.019997,87.019997,0
1975-07-21,83.599998,83.599998,0
1975-07-28,81.620003,81.620003,0
1975-08-04,79.550003,79.550003,0
1975-08-11,78.580002,78.580002,0
1975-08-18,76.449997,76.449997,0
1975-08-25,79.010002,79.010002,0
1975-09-01,77.779999,77.779999,0
1975-09-08,74.720001,74.720001,0
1975-09-15,76.389999,76.389999,0
1975-09-22,76.139999,76.139999,0
1975-09-29,75.5,75.5,0
1975-10-06,76.959999,76.959999,0
1975-10-13,77.629997,77.629997,0
1975-10-20,78.620003,78.620003,0
1975-10-27,76.989998,76.989998,0
1975-11-03,77.209999,77.209999,0
1975-11-10,78.980003,78.980003,0
1975-11-17,77.739998,77.739998,0
1975-11-24,78.800003,78.800003,0
1975-12-01,74.720001,74.720001,0
1975-12-08,74.910004,74.910004,0
1975-12-15,75.919998,75.919998,0
1975-12-22,77.129997,77.129997,0
1975-12-29,78.059998,78.059998,0
1976-01-05,82.309998,82.309998,0
1976-01-12,84.300003,84.300003,0
1976-01-19,85.260002,85.260002,0
1976-01-26,87.050003,87.050003,0
1976-02-02,87.25,87.25,0
1976-02-09,88.959999,88.959999,0
1976-02-16,91.019997,91.019997,0
1976-02-23,90.260002,90.260002,0
1976-03-01,89.470001,89.470001,0
1976-03-08,90.989998,90.989998,0
1976-03-15,89.540001,89.540001,0
1976-03-22,90.889999,90.889999,0
1976-03-29,90.629997,90.629997,0
1976-04-05,88.889999,88.889999,0
1976-04-12,89.169998,89.169998,0
1976-04-19,90.599998,90.599998,0
1976-04-26,90.080002,90.080002,0
1976-05-03,90.019997,90.019997,0
1976-05-10,89.779999,89.779999,0
1976-05-17,89.389999,89.389999,0
1976-05-24,88.040001,88.040001,0
1976-05-31,87.75,87.75,0
1976-06-07,87.709999,87.709999,0
1976-06-14,90.050003,90.050003,0
1976-06-21,90.050003,90.050003,0
1976-06-28,90.879997,90.879997,0
1976-07-05,91.480003,91.480003,0
1976-07-12,92.400002,92.400002,0
1976-07-19,91.599998,91.599998,0
1976-07-26,91.290001,91.290001,0
1976-08-02,91.639999,91.639999,0
1976-08-09,91.809998,91.809998,0
1976-08-16,90.190002,90.190002,0
1976-08-23,89.139999,89.139999,0
1976-08-30,91.019997,91.019997,0
1976-09-06,91.190002,91.190002,0
1976-09-13,91.610001,91.610001,0
1976-09-20,92.309998,92.309998,0
1976-09-27,90.440002,90.440002,0
1976-10-04,89.379997,89.379997,0
1976-10-11,89.059998,89.059998,0
1976-10-18,89.260002,89.260002,0
1976-10-25,90.349998,90.349998,0
1976-11-01,89.470001,89.470001,0
1976-11-08,88.099998,88.099998,0
1976-11-15,89.970001,89.970001,0
1976-11-22,91.419998,91.419998,0
1976-11-29,92.309998,92.309998,0
1976-12-06,94.620003,94.620003,0
1976-12-13,94.639999,94.639999,0
1976-12-20,95.220001,95.220001,0
1976-12-27,97.879997,97.879997,0
1977-01-03,97.529999,97.529999,0
1977-01-10,97.199997,97.199997,0
1977-01-17,97.32,97.32,0
1977-01-24,95.720001,95.720001,0
1977-01-31,96.739998,96.739998,0
1977-02-07,96.089996,96.089996,0
1977-02-14,96.379997,96.379997,0
1977-02-21,94.900002,94.900002,0
1977-02-28,96.07,96.07,0
1977-03-07,96.07,96.07,0
1977-03-14,96.440002,96.440002,0
1977-03-21,95.279999,95.279999,0
1977-03-28,94.540001,94.540001,0
1977-04-04,94.029999,94.029999,0
1977-04-11,96.260002,96.260002,0
1977-04-18,95.120003,95.120003,0
1977-04-25,95.480003,95.480003,0
1977-05-02,96.900002,96.900002,0
1977-05-09,97.410004,97.410004,0
1977-05-16,98,98,0
1977-05-23,95.900002,95.900002,0
1977-05-30,96.190002,96.190002,0
1977-06-06,97.07,97.07,0
1977-06-13,98.610001,98.610001,0
1977-06-20,99.660004,99.660004,0
1977-06-27,99.900002,99.900002,0
1977-07-04,100.809998,100.809998,0
1977-07-11,101.410004,101.410004,0
1977-07-18,103.110001,103.110001,0
1977-07-25,100.650002,100.650002,0
1977-08-01,100.860001,100.860001,0
1977-08-08,100.760002,100.760002,0
1977-08-15,100.849998,100.849998,0
1977-08-22,99.889999,99.889999,0
1977-08-29,100.830002,100.830002,0
1977-09-05,100.910004,100.910004,0
1977-09-12,100.739998,100.739998,0
1977-09-19,99.57,99.57,0
1977-09-26,100.849998,100.849998,0
1977-10-03,101.620003,101.620003,0
1977-10-10,99.050003,99.050003,0
1977-10-17,98.540001,98.540001,0
1977-10-24,97.489998,97.489998,0
1977-10-31,97.209999,97.209999,0
1977-11-07,100.940002,100.940002,0
1977-11-14,102.220001,102.220001,0
1977-11-21,104.330002,104.330002,0
1977-11-28,104.099998,104.099998,0
1977-12-05,103.57,103.57,0
1977-12-12,104.050003,104.050003,0
1977-12-19,103.940002,103.940002,0
1977-12-26,105.050003,105.050003,0
1978-01-02,101.660004,101.660004,0
1978-01-09,99.769997,99.769997,0
1978-01-16,100.629997,100.629997,0
1978-01-23,100.620003,100.620003,0
1978-01-30,102.220001,102.220001,0
1978-02-06,103.580002,103.580002,0
1978-02-13,102.25,102.25,0
1978-02-20,102.699997,102.699997,0
1978-02-27,101.949997,101.949997,0
1978-03-06,103.419998,103.419998,0
1978-03-13,104.940002,104.940002,0
1978-03-20,105.389999,105.389999,0
1978-03-27,106.199997,106.199997,0
1978-04-03,108.230003,108.230003,0
1978-04-10,111.290001,111.290001,0
1978-04-17,113.32,113.32,0
1978-04-24,115.18,115.18,0
1978-05-01,117.269997,117.269997,0
1978-05-08,119.400002,119.400002,0
1978-05-15,121.57,121.57,0
1978-05-22,119.860001,119.860001,0
1978-05-29,121.029999,121.029999,0
1978-06-05,124.410004,124.410004,0
1978-06-12,123.690002,123.690002,0
1978-06-19,120.739998,120.739998,0
1978-06-26,120.300003,120.300003,0
1978-07-03,119.160004,119.160004,0
1978-07-10,121.580002,121.580002,0
1978-07-17,123.599998,123.599998,0
1978-07-24,125.620003,125.620003,0
1978-07-31,129.710007,129.710007,0
1978-08-07,132,132,0
1978-08-14,134.710007,134.710007,0
1978-08-21,135.839996,135.839996,0
1978-08-28,135.350006,135.350006,0
1978-09-04,138.360001,138.360001,0
1978-09-11,137.360001,137.360001,0
1978-09-18,132.300003,132.300003,0
1978-09-25,132.889999,132.889999,0
1978-10-02,134,134,0
1978-10-09,135.580002,135.580002,0
1978-10-16,123.82,123.82,0
1978-10-23,115.25,115.25,0
1978-10-30,115.489998,115.489998,0
1978-11-06,114.839996,114.839996,0
1978-11-13,113.690002,113.690002,0
1978-11-20,116.169998,116.169998,0
1978-11-27,116.190002,116.190002,0
1978-12-04,118.769997,118.769997,0
1978-12-11,117.410004,117.410004,0
1978-12-18,116.93,116.93,0
1978-12-25,117.980003,117.980003,0
1979-01-01,122.050003,122.050003,0
1979-01-08,123.739998,123.739998,0
1979-01-15,124.650002,124.650002,0
1979-01-22,127.040001,127.040001,0
1979-01-29,125.82,125.82,0
1979-02-05,123.760002,123.760002,0
1979-02-12,125.57,125.57,0
1979-02-19,125.040001,125.040001,0
1979-02-26,123.669998,123.669998,0
1979-03-05,127.25,127.25,0
1979-03-12,128.550003,128.550003,0
1979-03-19,130.580002,130.580002,0
1979-03-26,131.759995,131.759995,0
1979-04-02,133.75,133.75,0
1979-04-09,133.539993,133.539993,0
1979-04-16,133.669998,133.669998,0
1979-04-23,134.369995,134.369995,0
1979-04-30,133.720001,133.720001,0
1979-05-07,129.690002,129.690002,0
1979-05-14,131.009995,131.009995,0
1979-05-21,132.679993,132.679993,0
1979-05-28,131.759995,131.759995,0
1979-06-04,134.960007,134.960007,0
1979-06-11,136.25,136.25,0
1979-06-18,137.240005,137.240005,0
1979-06-25,138.130005,138.130005,0
1979-07-02,138.639999,138.639999,0
1979-07-09,138.520004,138.520004,0
1979-07-16,137.979996,137.979996,0
1979-07-23,140.020004,140.020004,0
1979-07-30,142.630005,142.630005,0
1979-08-06,145.070007,145.070007,0
1979-08-13,147.839996,147.839996,0
1979-08-20,149.399994,149.399994,0
1979-08-27,150.440002,150.440002,0
1979-09-03,148.070007,148.070007,0
1979-09-10,150.559998,150.559998,0
1979-09-17,150.649994,150.649994,0
1979-09-24,149.979996,149.979996,0
1979-10-01,152.289993,152.289993,0
1979-10-08,140.710007,140.710007,0
1979-10-15,136.589996,136.589996,0
1979-10-22,133.75,133.75,0
1979-10-29,136.880005,136.880005,0
1979-11-05,135.860001,135.860001,0
1979-11-12,139.070007,139.070007,0
1979-11-19,139.850006,139.850006,0
1979-11-26,144.259995,144.259995,0
1979-12-03,147.490005,147.490005,0
1979-12-10,150.029999,150.029999,0
1979-12-17,150.169998,150.169998,0
1979-12-24,150.830002,150.830002,0
1979-12-31,148.020004,148.020004,0
1980-01-07,153.869995,153.869995,0
1980-01-14,156.139999,156.139999,0
1980-01-21,159.699997,159.699997,0
1980-01-28,162.300003,162.300003,0
1980-02-04,165.25,165.25,0
1980-02-11,162.559998,162.559998,0
1980-02-18,160.080002,160.080002,0
1980-02-25,158.029999,158.029999,0
1980-03-03,146.190002,146.190002,0
1980-03-10,144.440002,144.440002,0
1980-03-17,138.800003,138.800003,0
1980-03-24,129.25,129.25,0
1980-03-31,136.009995,136.009995,0
1980-04-07,137.75,137.75,0
1980-04-14,134.660004,134.660004,0
1980-04-21,137.919998,137.919998,0
1980-04-28,140.25,140.25,0
1980-05-05,143.059998,143.059998,0
1980-05-12,147.240005,147.240005,0
1980-05-19,149.479996,149.479996,0
1980-05-26,150.449997,150.449997,0
1980-06-02,152.679993,152.679993,0
1980-06-09,156.589996,156.589996,0
1980-06-16,156.509995,156.509995,0
1980-06-23,159.179993,159.179993,0
1980-06-30,160.869995,160.869995,0
1980-07-07,164.820007,164.820007,0
1980-07-14,169.990005,169.990005,0
1980-07-21,169.630005,169.630005,0
1980-07-28,172.490005,172.490005,0
1980-08-04,175.880005,175.880005,0
1980-08-11,179.889999,179.889999,0
1980-08-18,181.699997,181.699997,0
1980-08-25,181.520004,181.520004,0
1980-09-01,185.610001,185.610001,0
1980-09-08,189.580002,189.580002,0
1980-09-15,195.330002,195.330002,0
1980-09-22,190.770004,190.770004,0
1980-09-29,193.429993,193.429993,0
1980-10-06,197.789993,197.789993,0
1980-10-13,197.240005,197.240005,0
1980-10-20,196.169998,196.169998,0
1980-10-27,192.779999,192.779999,0
1980-11-03,193.509995,193.509995,0
1980-11-10,201.759995,201.759995,0
1980-11-17,206.070007,206.070007,0
1980-11-24,208.149994,208.149994,0
1980-12-01,203.020004,203.020004,0
1980-12-08,191.220001,191.220001,0
1980-12-15,197.910004,197.910004,0
1980-12-22,201.279999,201.279999,0
1980-12-29,203.550003,203.550003,0
1981-01-05,197.660004,197.660004,0
1981-01-12,201.130005,201.130005,0
1981-01-19,197.520004,197.520004,0
1981-01-26,197.809998,197.809998,0
1981-02-02,197.869995,197.869995,0
1981-02-09,193.889999,193.889999,0
1981-02-16,192.289993,192.289993,0
1981-02-23,198.009995,198.009995,0
1981-03-02,199.889999,199.889999,0
1981-03-09,202.169998,202.169998,0
1981-03-16,206.289993,206.289993,0
1981-03-23,208.820007,208.820007,0
1981-03-30,212.649994,212.649994,0
1981-04-06,215.149994,215.149994,0
1981-04-13,216.639999,216.639999,0
1981-04-20,219.559998,219.559998,0
1981-04-27,216.679993,216.679993,0
1981-05-04,214.839996,214.839996,0
1981-05-11,216.509995,216.509995,0
1981-05-18,219.229996,219.229996,0
1981-05-25,223.470001,223.470001,0
1981-06-01,221.300003,221.300003,0
1981-06-08,222.759995,222.759995,0
1981-06-15,219.559998,219.559998,0
1981-06-22,219.759995,219.759995,0
1981-06-29,212.800003,212.800003,0
1981-07-06,210.539993,210.539993,0
1981-07-13,212.759995,212.759995,0
1981-07-20,208,208,0
1981-07-27,211.630005,211.630005,0
1981-08-03,211.360001,211.360001,0
1981-08-10,212.119995,212.119995,0
1981-08-17,206.759995,206.759995,0
1981-08-24,197.550003,197.550003,0
1981-08-31,189.630005,189.630005,0
1981-09-07,189.809998,189.809998,0
1981-09-14,184.270004,184.270004,0
1981-09-21,175.119995,175.119995,0
1981-09-28,184.369995,184.369995,0
1981-10-05,191.270004,191.270004,0
1981-10-12,190.240005,190.240005,0
1981-10-19,191.910004,191.910004,0
1981-10-26,195.240005,195.240005,0
1981-11-02,199.970001,199.970001,0
1981-11-09,200.160004,200.160004,0
1981-11-16,198.600006,198.600006,0
1981-11-23,201.020004,201.020004,0
1981-11-30,200.880005,200.880005,0
1981-12-07,198.639999,198.639999,0
1981-12-14,197.009995,197.009995,0
1981-12-21,195.699997,195.699997,0
1981-12-28,195.839996,195.839996,0
1982-01-04,192.050003,192.050003,0
1982-01-11,187.320007,187.320007,0
1982-01-18,185.830002,185.830002,0
1982-01-25,188.389999,188.389999,0
1982-02-01,188.210007,188.210007,0
1982-02-08,182.520004,182.520004,0
1982-02-15,180.649994,180.649994,0
1982-02-22,179.429993,179.429993,0
1982-03-01,173.970001,173.970001,0
1982-03-08,168.229996,168.229996,0
1982-03-15,171.759995,171.759995,0
1982-03-22,175.199997,175.199997,0
1982-03-29,178.559998,178.559998,0
1982-04-05,181.149994,181.149994,0
1982-04-12,182.25,182.25,0
1982-04-19,184.929993,184.929993,0
1982-04-26,184.699997,184.699997,0
1982-05-03,188.130005,188.130005,0
1982-05-10,188.220001,188.220001,0
1982-05-17,182.399994,182.399994,0
1982-05-24,178.539993,178.539993,0
1982-05-31,174.820007,174.820007,0
1982-06-07,173.550003,173.550003,0
1982-06-14,168.5,168.5,0
1982-06-21,170.479996,170.479996,0
1982-06-28,170.050003,170.050003,0
1982-07-05,168.070007,168.070007,0
1982-07-12,170.179993,170.179993,0
1982-07-19,172.110001,172.110001,0
1982-07-26,167.350006,167.350006,0
1982-08-02,163.589996,163.589996,0
1982-08-09,159.139999,159.139999,0
1982-08-16,166.960007,166.960007,0
1982-08-23,177.600006,177.600006,0
1982-08-30,182.050003,182.050003,0
1982-09-06,182.470001,182.470001,0
1982-09-13,186.610001,186.610001,0
1982-09-20,188.610001,188.610001,0
1982-09-27,188.699997,188.699997,0
1982-10-04,198.889999,198.889999,0
1982-10-11,204.460007,204.460007,0
1982-10-18,215.289993,215.289993,0
1982-10-25,212.630005,212.630005,0
1982-11-01,227.029999,227.029999,0
1982-11-08,232.610001,232.610001,0
1982-11-15,229.410004,229.410004,0
1982-11-22,228.639999,228.639999,0
1982-11-29,237.160004,237.160004,0
1982-12-06,233.850006,233.850006,0
1982-12-13,228.929993,228.929993,0
1982-12-20,232.330002,232.330002,0
1982-12-27,232.410004,232.410004,0
1983-01-03,238.600006,238.600006,0
1983-01-10,245.630005,245.630005,0
1983-01-17,243.970001,243.970001,0
1983-01-24,246.929993,246.929993,0
1983-01-31,251.649994,251.649994,0
1983-02-07,256.640015,256.640015,0
1983-02-14,261.290009,261.290009,0
1983-02-21,262.440002,262.440002,0
1983-02-28,265.940002,265.940002,0
1983-03-07,266.179993,266.179993,0
1983-03-14,265.01001,265.01001,0
1983-03-21,270.890015,270.890015,0
1983-03-28,270.799988,270.799988,0
1983-04-04,268.100006,268.100006,0
1983-04-11,281.600006,281.600006,0
1983-04-18,288.549988,288.549988,0
1983-04-25,293.059998,293.059998,0
1983-05-02,301.640015,301.640015,0
1983-05-09,303.940002,303.940002,0
1983-05-16,303.559998,303.559998,0
1983-05-23,312.049988,312.049988,0
1983-05-30,313.850006,313.850006,0
1983-06-06,315.23999,315.23999,0
1983-06-13,326.109985,326.109985,0
1983-06-20,328.910004,328.910004,0
1983-06-27,321.579987,321.579987,0
1983-07-04,319.570007,319.570007,0
1983-07-11,312.869995,312.869995,0
1983-07-18,320.709991,320.709991,0
1983-07-25,303.959991,303.959991,0
1983-08-01,300.200012,300.200012,0
1983-08-08,299.579987,299.579987,0
1983-08-15,299.100006,299.100006,0
1983-08-22,290.309998,290.309998,0
1983-08-29,297.850006,297.850006,0
1983-09-05,302.230011,302.230011,0
1983-09-12,298.269989,298.269989,0
1983-09-19,303.609985,303.609985,0
1983-09-26,296.649994,296.649994,0
1983-10-03,297.359985,297.359985,0
1983-10-10,289.649994,289.649994,0
1983-10-17,279.48999,279.48999,0
1983-10-24,276.140015,276.140015,0
1983-10-31,273.170013,273.170013,0
1983-11-07,277.130005,277.130005,0
1983-11-14,281.279999,281.279999,0
1983-11-21,285.48999,285.48999,0
1983-11-28,283.910004,283.910004,0
1983-12-05,280.51001,280.51001,0
1983-12-12,276.01001,276.01001,0
1983-12-19,276.540009,276.540009,0
1983-12-26,278.600006,278.600006,0
1984-01-02,287.899994,287.899994,0
1984-01-09,286.850006,286.850006,0
1984-01-16,284.410004,284.410004,0
1984-01-23,273.179993,273.179993,0
1984-01-30,264.01001,264.01001,0
1984-02-06,254.039993,254.039993,0
1984-02-13,251.330002,251.330002,0
1984-02-20,251.440002,251.440002,0
1984-02-27,255.539993,255.539993,0
1984-03-05,249.009995,249.009995,0
1984-03-12,253.369995,253.369995,0
1984-03-19,249.979996,249.979996,0
1984-03-26,250.779999,250.779999,0
1984-04-02,243.940002,243.940002,0
1984-04-09,244.009995,244.009995,0
1984-04-16,245.350006,245.350006,0
1984-04-23,246.899994,246.899994,0
1984-04-30,250.889999,250.889999,0
1984-05-07,250.570007,250.570007,0
1984-05-14,244.610001,244.610001,0
1984-05-21,235.229996,235.229996,0
1984-05-28,235.899994,235.899994,0
1984-06-04,240.350006,240.350006,0
1984-06-11,235.639999,235.639999,0
1984-06-18,241.110001,241.110001,0
1984-06-25,239.649994,239.649994,0
1984-07-02,236.720001,236.720001,0
1984-07-09,234.669998,234.669998,0
1984-07-16,229.369995,229.369995,0
1984-07-23,229.300003,229.300003,0
1984-07-30,246.240005,246.240005,0
1984-08-06,252.429993,252.429993,0
1984-08-13,250.369995,250.369995,0
1984-08-20,254.779999,254.779999,0
1984-08-27,254.639999,254.639999,0
1984-09-03,251.679993,251.679993,0
1984-09-10,255.600006,255.600006,0
1984-09-17,252.679993,252.679993,0
1984-09-24,249.940002,249.940002,0
1984-10-01,245.460007,245.460007,0
1984-10-08,246.199997,246.199997,121720000
1984-10-15,251.199997,251.199997,336270000
1984-10-22,247.399994,247.399994,292850000
1984-10-29,248,248,276470000
1984-11-05,249.5,249.5,311070000
1984-11-12,245.100006,245.100006,281970000
1984-11-19,245.300003,245.300003,215970000
1984-11-26,242.399994,242.399994,287540000
1984-12-03,239.300003,239.300003,299850000
1984-12-10,239,239,308030000
1984-12-17,244.800003,244.800003,377470000
1984-12-24,245.899994,245.899994,217400000
1984-12-31,246.100006,246.100006,236380000
1985-01-07,252.199997,252.199997,337830000
1985-01-14,263.100006,263.100006,419140000
1985-01-21,274,274,488780000
1985-01-28,278.399994,278.399994,465380000
1985-02-04,288.399994,288.399994,503320000
1985-02-11,287.700012,287.700012,504330000
1985-02-18,286.200012,286.200012,315440000
1985-02-25,287.200012,287.200012,426530000
1985-03-04,282.399994,282.399994,386620000
1985-03-11,278,278,361800000
1985-03-18,278.899994,278.899994,403540000
1985-03-25,279.200012,279.200012,367250000
1985-04-01,277.399994,277.399994,284850000
1985-04-08,280.600006,280.600006,361180000
1985-04-15,282.799988,282.799988,365830000
